order_number,order_line_number,external_order_id,order_date,order_type,order_status,channel,source_system,customer_id,customer_name,customer_po_number,customer_email,customer_phone,sku,item_number,product_name,product_category,subcategory,brand,unit_of_measure,quantity_ordered,quantity_allocated,quantity_shipped,quantity_backordered,unit_price,extended_price,discount_percent,discount_amount,tax_rate,tax_amount,freight_amount,order_total,currency,payment_terms,payment_method,payment_status,invoice_number,invoice_date,warehouse_id,warehouse_location_code,zone,aisle,rack,shelf,bin,ship_to_name,ship_to_address1,ship_to_address2,ship_to_city,ship_to_state,ship_to_postal_code,ship_to_country,carrier,service_level,tracking_number,requested_ship_date,actual_ship_date,created_by,created_timestamp,last_modified_timestamp
SO-2025-002127,1,EXT-B2B-11928253,2025-05-14,Sales Order,Shipped,B2B,Amazon,CUST-000166,Ronald Thompson,PO-533835,ronald.thompson166@examplecustomer.com,(979) 264-8117,ACC-TER-G983-PRO-0286,ITM-000286,TerraWave G983-PRO Webcam,Accessory,Webcam,TerraWave,EA,50,50,50,0,89.34,4467.00,0.00,0.00,0.0000,0.00,12.99,4479.99,USD,Credit Card,Visa,Paid,INV-2025-002127,2025-05-15,WH-MIA-01,Z19-A13-R020-S07-B03,Z19,A13,R020,S07,B03,Ronald Thompson,8225 Lakeview Ct,,Austin,TX,78754,USA,UPS,Ground,UP13674488318,2025-05-16,2025-05-16,jmartinez,2025-05-14 09:01:00,2025-05-14 08:18:00
SO-2025-002128,1,EXT-E-C-47779877,2025-06-21,Sales Order,Shipped,E-commerce,Amazon,CUST-001098,Nancy Lee 1098,,nancy.lee1098@examplecustomer.com,(510) 734-8889,ROU-PIX-N166-PRO-0729,ITM-000729,PixelPro N166-PRO VPN Router,Router,VPN Router,PixelPro,EA,3,3,3,0,595.61,1786.83,5.00,89.34,8.7500,148.53,49.99,1896.01,USD,Net 15,Amex,Paid,INV-2025-002128,2025-06-21,WH-MIA-01,Z09-A12-R084-S04-B03,Z09,A12,R084,S04,B03,Nancy Lee 1098,5842 Cedar Way,,Houston,TX,77030,USA,USPS,Ground,US80530923998,2025-06-24,2025-06-23,shopify_api,2025-06-21 11:09:00,2025-06-24 12:02:00
SO-2025-002129,1,EXT-MAR-30289945,2025-04-02,Sales Order,Allocated,Marketplace,Shopify,CUST-000686,Matthew Silva,,matthew.silva686@examplecustomer.com,(341) 979-5262,STO-NOV-A911-SL-0105,ITM-000105,NovaVision A911-SL NAS Drive,Storage,NAS Drive,NovaVision,EA,3,3,0,0,350.06,1050.18,20.00,210.04,8.2500,69.31,99.99,1009.44,USD,ACH Prepaid,Wire,Authorized,INV-2025-002129,2025-04-05,WH-MIA-01,Z05-A20-R001-S05-B02,Z05,A20,R001,S05,B02,Matthew Silva,7709 Magnolia Ln,,Los Angeles,CA,90078,USA,USPS,Economy,,2025-04-06,,mchen,2025-04-02 11:23:00,2025-04-06 07:57:00
SO-2025-002130,1,EXT-WHO-92678375,2025-07-14,Sales Order,Shipped,Wholesale,Amazon,CUST-000575,Lisa Scott,PO-749639,lisa.scott575@examplecustomer.com,(614) 955-1543,ACC-ZEN-P169-WH-0868,ITM-000868,Zenith Digital P169-WH Laptop Stand,Accessory,Laptop Stand,Zenith Digital,EA,24,24,24,0,64.25,1542.00,0.00,0.00,7.5000,115.65,12.99,1670.64,USD,Net 15,PayPal,Refunded,INV-2025-002130,2025-07-16,WH-MIA-01,Z15-A32-R002-S01-B03,Z15,A32,R002,S01,B03,Lisa Scott,2024 Weston Ct,,Chicago,IL,60688,USA,Old Dominion,Standard Freight,OL28692105098,2025-07-18,2025-07-20,shopify_api,2025-07-14 14:16:00,2025-07-16 13:02:00
SO-2025-002131,1,EXT-WHO-54109586,2025-10-22,Sales Order,Cancelled,Wholesale,Shopify,CUST-000790,Donna Clark,PO-844269,donna.clark790@examplecustomer.com,(942) 584-4721,ACC-NEX-P511-MAX-0860,ITM-000860,NextCom P511-MAX Docking Station,Accessory,Docking Station,NextCom,EA,2,0,0,0,100.77,201.54,0.00,0.00,0.0000,0.00,49.99,251.53,USD,Net 45,Visa,Voided,,,WH-MIA-01,Z03-A30-R021-S01-B02,Z03,A30,R021,S01,B02,Donna Clark,9126 Ocean Ter,,Tampa,FL,33696,USA,Old Dominion,2-Day,,2025-10-24,,kpatel,2025-10-22 00:27:00,2025-10-24 15:26:00
SO-2025-002132,1,EXT-MAR-10135158,2025-09-14,Sales Order,Shipped,Marketplace,ERP,CUST-000431,Sandra Williams,,sandra.williams431@examplecustomer.com,(447) 934-8763,STO-QUA-P845-MAX-0397,ITM-000397,QuantumGear P845-MAX USB Flash Drive,Storage,USB Flash Drive,QuantumGear,EA,100,100,100,0,183.12,18312.00,0.00,0.00,6.0000,1098.72,12.99,19423.71,USD,Credit Card,ACH,Authorized,INV-2025-002132,2025-09-15,WH-MIA-01,Z08-A01-R059-S05-B02,Z08,A01,R059,S05,B02,Sandra Williams,6870 Brickell Ln,,Phoenix,AZ,85066,USA,DHL,2-Day,DH65804366249,2025-09-18,2025-09-20,mchen,2025-09-14 19:20:00,2025-09-19 01:56:00
SO-2025-002133,1,EXT-WHO-81913149,2025-06-20,Sales Order,Shipped,Wholesale,ERP,CUST-000076,Deborah Rodriguez,PO-130079,deborah.rodriguez76@examplecustomer.com,(474) 435-9670,MOU-SIG-R969-PLUS-0187,ITM-000187,SignalMax R969-PLUS Gaming Mouse,Mouse,Gaming Mouse,SignalMax,EA,2,2,2,0,150.03,300.06,0.00,0.00,0.0000,0.00,99.99,400.05,USD,Net 30,Net Terms,Pending,INV-2025-002133,2025-06-22,WH-MIA-01,Z06-A02-R071-S07-B03,Z06,A02,R071,S07,B03,Deborah Rodriguez,2866 Palm Blvd,,Orlando,FL,32826,USA,Old Dominion,Overnight,OL14707474084,2025-06-22,2025-06-22,mchen,2025-06-20 16:21:00,2025-06-23 09:58:00
SO-2025-002134,1,EXT-MAR-90915618,2025-08-04,Sales Order,Processing,Marketplace,Shopify,CUST-000784,Jennifer Williams,PO-604343,jennifer.williams784@examplecustomer.com,(639) 439-7588,CAB-NEX-A787-SL-0531,ITM-000531,NextCom A787-SL DisplayPort Cable,Cable,DisplayPort Cable,NextCom,EA,2,2,0,0,62.11,124.22,5.00,6.21,0.0000,0.00,7.99,126.00,USD,COD,Amex,Pending,INV-2025-002134,2025-08-06,WH-MIA-01,Z07-A25-R002-S06-B03,Z07,A25,R002,S06,B03,Jennifer Williams,6919 Oak St,,Atlanta,GA,30348,USA,XPO,2-Day,,2025-08-08,,system,2025-08-04 12:06:00,2025-08-09 17:17:00
SO-2025-002135,1,EXT-WHO-90297221,2025-02-16,Sales Order,Cancelled,Wholesale,Manual Entry,CUST-000887,Matthew Young,PO-474865,matthew.young887@examplecustomer.com,(558) 840-6171,STO-SIG-P319-SL-0042,ITM-000042,SignalMax P319-SL USB Flash Drive,Storage,USB Flash Drive,SignalMax,EA,12,0,0,0,868.78,10425.36,0.00,0.00,7.5000,781.90,19.99,11227.25,USD,ACH Prepaid,Net Terms,Voided,,,WH-MIA-01,Z02-A06-R084-S04-B05,Z02,A06,R084,S04,B05,Matthew Young,5202 Maple Ln,,New York,NY,10051,USA,Old Dominion,2-Day,,2025-02-21,,system,2025-02-16 07:46:00,2025-02-22 10:57:00
SO-2025-002136,1,EXT-WHO-95251543,2025-07-29,Sales Order,Packed,Wholesale,Manual Entry,CUST-001017,Karen Roberts,PO-491931,karen.roberts1017@examplecustomer.com,(868) 850-7937,AUD-QUA-G975-PLUS-0721,ITM-000721,QuantumGear G975-PLUS Headphones,Audio,Headphones,QuantumGear,EA,2,2,0,0,692.00,1384.00,20.00,276.80,6.0000,66.43,9.99,1183.62,USD,Net 15,ACH,Pending,INV-2025-002136,2025-07-30,WH-MIA-01,Z16-A37-R011-S08-B03,Z16,A37,R011,S08,B03,Karen Roberts,6937 Brickell Dr,,Charlotte,NC,28292,USA,Old Dominion,2-Day,OL35919490375,2025-08-01,2025-07-31,mchen,2025-07-29 21:47:00,2025-08-08 12:59:00
SO-2025-002137,1,EXT-MAR-94925177,2025-04-05,Sales Order,Delivered,Marketplace,Shopify,CUST-000254,John Rodriguez,,john.rodriguez254@examplecustomer.com,(468) 213-5138,KEY-QUA-G586-WH-0569,ITM-000569,QuantumGear G586-WH Gaming Keyboard,Keyboard,Gaming Keyboard,QuantumGear,EA,1,1,1,0,197.58,197.58,0.00,0.00,8.2500,16.30,0.00,213.88,USD,Net 15,Visa,Refunded,INV-2025-002137,2025-04-08,WH-MIA-01,Z13-A23-R093-S03-B02,Z13,A23,R093,S03,B02,John Rodriguez,3419 Flagler Dr,,Phoenix,AZ,85015,USA,Old Dominion,Overnight,OL73918116533,2025-04-07,2025-04-11,jmartinez,2025-04-05 01:45:00,2025-04-08 02:47:00
SO-2025-002138,1,EXT-B2B-85536433,2025-04-29,Sales Order,Packed,B2B,Shopify,CUST-000401,Daniel Mitchell,,daniel.mitchell401@examplecustomer.com,(231) 246-9783,ROU-OMN-G576-BK-0436,ITM-000436,OmniLink G576-BK Mesh Router,Router,Mesh Router,OmniLink,EA,2,2,0,0,635.22,1270.44,15.00,190.57,0.0000,0.00,49.99,1129.86,USD,COD,Visa,Pending,INV-2025-002138,2025-05-01,WH-MIA-01,Z13-A14-R007-S08-B01,Z13,A14,R007,S08,B01,Daniel Mitchell,7548 Highland Dr,,Philadelphia,PA,19198,USA,USPS,Economy,US59178173723,2025-05-01,2025-05-04,system,2025-04-29 14:09:00,2025-04-29 22:03:00
SO-2025-002139,1,EXT-MAR-48369537,2025-08-16,Sales Order,Shipped,Marketplace,Amazon,CUST-001116,Mark Roberts,PO-794504,mark.roberts1116@examplecustomer.com,(834) 228-9616,MOU-PIX-N472-PRO-0554,ITM-000554,PixelPro N472-PRO Ergonomic Mouse,Mouse,Ergonomic Mouse,PixelPro,EA,1,1,1,0,122.80,122.80,20.00,24.56,0.0000,0.00,99.99,198.23,USD,Net 45,Wire,Paid,INV-2025-002139,2025-08-17,WH-MIA-01,Z13-A29-R070-S04-B01,Z13,A29,R070,S04,B01,Mark Roberts,9960 Palm Rd,,Austin,TX,78729,USA,USPS,Ground,US75353362140,2025-08-17,2025-08-23,system,2025-08-16 11:54:00,2025-08-20 04:01:00
SO-2025-002140,1,EXT-WHO-59476182,2025-09-12,Sales Order,Allocated,Wholesale,ERP,CUST-000393,Deborah Carter,,deborah.carter393@examplecustomer.com,(942) 628-2986,ACC-TER-P198-PLUS-0759,ITM-000759,TerraWave P198-PLUS Docking Station,Accessory,Docking Station,TerraWave,EA,1,1,0,0,426.69,426.69,15.00,64.00,8.7500,31.74,9.99,404.42,USD,Credit Card,Visa,Pending,INV-2025-002140,2025-09-13,WH-MIA-01,Z08-A38-R028-S03-B05,Z08,A38,R028,S03,B05,Deborah Carter,8602 Sunset Dr,,Jacksonville,FL,32250,USA,Old Dominion,Overnight,,2025-09-16,,system,2025-09-12 21:28:00,2025-09-20 01:54:00
SO-2025-002141,1,EXT-MAR-97451031,2025-06-26,Sales Order,Shipped,Marketplace,Shopify,CUST-000862,Mary Thomas,PO-387635,mary.thomas862@examplecustomer.com,(655) 878-5331,AUD-COR-N829-WH-0172,ITM-000172,CoreByte N829-WH Conference Speaker,Audio,Conference Speaker,CoreByte,EA,1,1,1,0,464.58,464.58,0.00,0.00,8.2500,38.33,9.99,512.90,USD,Net 45,Amex,Authorized,INV-2025-002141,2025-06-29,WH-MIA-01,Z15-A30-R056-S07-B03,Z15,A30,R056,S07,B03,Mary Thomas,6774 Coral Ave,,Miami,FL,33132,USA,Old Dominion,Overnight,OL10123067108,2025-07-01,2025-07-03,system,2025-06-26 20:46:00,2025-06-28 00:35:00
SO-2025-002142,1,EXT-WHO-77702173,2025-11-17,Sales Order,Packed,Wholesale,Amazon,CUST-000115,Lisa Jones,PO-566933,lisa.jones115@examplecustomer.com,(932) 268-6401,COM-ZEN-P961-BK-0553,ITM-000553,Zenith Digital P961-BK Workstation,Computer,Workstation,Zenith Digital,EA,1,1,0,0,631.73,631.73,0.00,0.00,0.0000,0.00,12.99,644.72,USD,Credit Card,ACH,Paid,INV-2025-002142,2025-11-18,WH-MIA-01,Z01-A35-R078-S06-B01,Z01,A35,R078,S06,B01,Lisa Jones,1464 Doral St,,Boston,MA,02179,USA,UPS,Economy,UP72585152775,2025-11-18,2025-11-23,shopify_api,2025-11-17 01:17:00,2025-11-21 16:56:00
SO-2025-002143,1,EXT-MAR-45576646,2025-09-14,Sales Order,Delivered,Marketplace,Shopify,CUST-001037,Emily Garcia,PO-509488,emily.garcia1037@examplecustomer.com,(294) 211-9921,MOU-QUA-A698-BK-0755,ITM-000755,QuantumGear A698-BK Bluetooth Mouse,Mouse,Bluetooth Mouse,QuantumGear,EA,1,1,1,0,11.26,11.26,5.00,0.56,8.7500,0.94,19.99,31.63,USD,Net 30,PayPal,Authorized,INV-2025-002143,2025-09-14,WH-MIA-01,Z04-A22-R010-S05-B02,Z04,A22,R010,S05,B02,Emily Garcia,9349 Biscayne Ln,,Miami,FL,33165,USA,XPO,Economy,XP70566482542,2025-09-15,2025-09-18,mchen,2025-09-14 17:14:00,2025-09-24 01:46:00
SO-2025-002144,1,EXT-E-C-74953805,2025-08-02,Sales Order,New,E-commerce,EDI,CUST-000743,Kimberly Clark,PO-558344,kimberly.clark743@examplecustomer.com,(747) 740-4713,MOU-SIG-G741-MAX-0623,ITM-000623,SignalMax G741-MAX Ergonomic Mouse,Mouse,Ergonomic Mouse,SignalMax,EA,1,1,0,0,80.67,80.67,0.00,0.00,8.7500,7.06,0.00,87.73,USD,COD,Visa,Authorized,,,WH-MIA-01,Z08-A27-R047-S06-B04,Z08,A27,R047,S06,B04,Kimberly Clark,9212 Doral Ave,,Fort Lauderdale,FL,33363,USA,XPO,Priority,,2025-08-07,,mchen,2025-08-02 02:50:00,2025-08-12 14:02:00
SO-2025-002145,1,EXT-WHO-85871224,2025-06-13,Sales Order,Picked,Wholesale,ERP,CUST-000886,David Walker,PO-709553,david.walker886@examplecustomer.com,(898) 709-1027,ACC-SIG-N367-PRO-0963,ITM-000963,SignalMax N367-PRO Power Adapter,Accessory,Power Adapter,SignalMax,EA,2,2,0,0,312.58,625.16,0.00,0.00,8.7500,54.70,7.99,687.85,USD,COD,Mastercard,Pending,INV-2025-002145,2025-06-14,WH-MIA-01,Z15-A17-R088-S06-B05,Z15,A17,R088,S06,B05,David Walker,7664 Highland Blvd,,Denver,CO,80218,USA,Old Dominion,Ground,OL69486593971,2025-06-16,2025-06-20,edi_user,2025-06-13 00:38:00,2025-06-18 08:59:00
SO-2025-002146,1,EXT-MAR-66921047,2025-01-18,Sales Order,Shipped,Marketplace,Manual Entry,CUST-000402,Jessica Brown,,jessica.brown402@examplecustomer.com,(825) 962-8237,CAB-VOL-X297-SL-0510,ITM-000510,VoltEdge X297-SL USB-C Cable,Cable,USB-C Cable,VoltEdge,BOX,2,2,2,0,73.16,146.32,15.00,21.95,0.0000,0.00,49.99,174.36,USD,ACH Prepaid,Wire,Refunded,INV-2025-002146,2025-01-20,WH-MIA-01,Z19-A23-R032-S07-B04,Z19,A23,R032,S07,B04,Jessica Brown,7700 Magnolia Rd,,New York,NY,10053,USA,Old Dominion,Economy,OL85848399935,2025-01-19,2025-01-23,shopify_api,2025-01-18 09:52:00,2025-01-20 03:31:00
SO-2025-002147,1,EXT-WHO-57167467,2025-04-22,Sales Order,Packed,Wholesale,EDI,CUST-001013,Kenneth Hill,,kenneth.hill1013@examplecustomer.com,(897) 246-8997,KEY-PIX-P874-PRO-0699,ITM-000699,PixelPro P874-PRO Gaming Keyboard,Keyboard,Gaming Keyboard,PixelPro,EA,3,3,0,0,166.48,499.44,20.00,99.89,7.0000,27.97,12.99,440.51,USD,Credit Card,PayPal,Paid,INV-2025-002147,2025-04-24,WH-MIA-01,Z01-A22-R089-S01-B04,Z01,A22,R089,S01,B04,Kenneth Hill,809 Ocean St,,Los Angeles,CA,90084,USA,FedEx,Overnight,FE23533186561,2025-04-27,2025-04-26,mchen,2025-04-22 05:27:00,2025-05-02 10:15:00
SO-2025-002148,1,EXT-B2B-99086264,2025-04-18,Sales Order,Shipped,B2B,EDI,CUST-000915,Carol Anderson 915,PO-519551,carol.anderson915@examplecustomer.com,(772) 529-8919,MOU-QUA-R629-MAX-0974,ITM-000974,QuantumGear R629-MAX Bluetooth Mouse,Mouse,Bluetooth Mouse,QuantumGear,EA,2,2,2,0,127.99,255.98,0.00,0.00,8.7500,22.40,9.99,288.37,USD,Net 45,Net Terms,Paid,INV-2025-002148,2025-04-21,WH-MIA-01,Z11-A13-R085-S02-B02,Z11,A13,R085,S02,B02,Carol Anderson 915,4149 Ocean St,,Chicago,IL,60626,USA,DHL,2-Day,DH34283678057,2025-04-21,2025-04-23,system,2025-04-18 02:08:00,2025-04-20 21:41:00
SO-2025-002149,1,EXT-WHO-93425910,2025-10-27,Sales Order,Shipped,Wholesale,Shopify,CUST-000391,Jose Martinez,PO-785804,jose.martinez391@examplecustomer.com,(898) 989-4706,CAB-BRI-N297-WH-0934,ITM-000934,BrightView N297-WH HDMI Cable,Cable,HDMI Cable,BrightView,PACK,1,1,1,0,72.04,72.04,0.00,0.00,7.5000,5.40,9.99,87.43,USD,Net 15,Visa,Pending,INV-2025-002149,2025-10-29,WH-MIA-01,Z07-A05-R084-S02-B04,Z07,A05,R084,S02,B04,Jose Martinez,4452 Oak St,,New York,NY,10028,USA,Old Dominion,Overnight,OL21925558413,2025-10-30,2025-10-29,shopify_api,2025-10-27 13:19:00,2025-10-27 10:20:00
SO-2025-002150,1,EXT-E-C-15943039,2025-09-05,Sales Order,Delivered,E-commerce,EDI,CUST-000731,Daniel Hernandez,PO-321389,daniel.hernandez731@examplecustomer.com,(741) 768-8655,AUD-TER-P429-SL-0272,ITM-000272,TerraWave P429-SL Conference Speaker,Audio,Conference Speaker,TerraWave,EA,1,1,1,0,484.42,484.42,20.00,96.88,7.5000,29.07,0.00,416.61,USD,Net 30,Amex,Pending,INV-2025-002150,2025-09-06,WH-MIA-01,Z05-A14-R057-S03-B03,Z05,A14,R057,S03,B03,Daniel Hernandez,6326 Biscayne Blvd,,Austin,TX,78729,USA,DHL,2-Day,DH86503267084,2025-09-07,2025-09-12,edi_user,2025-09-05 01:11:00,2025-09-14 23:22:00
SO-2025-002151,1,EXT-E-C-53743957,2025-04-07,Sales Order,Allocated,E-commerce,ERP,CUST-000469,Deborah Flores,PO-760427,deborah.flores469@examplecustomer.com,(271) 794-5049,STO-NEX-G937-PRO-0208,ITM-000208,NextCom G937-PRO NAS Drive,Storage,NAS Drive,NextCom,EA,1,1,0,0,433.57,433.57,15.00,65.04,8.2500,30.40,7.99,406.92,USD,Net 45,Net Terms,Pending,INV-2025-002151,2025-04-10,WH-MIA-01,Z07-A04-R028-S01-B04,Z07,A04,R028,S01,B04,Deborah Flores,3314 Cypress Ave,,Tampa,FL,33649,USA,USPS,Overnight,,2025-04-12,,jmartinez,2025-04-07 12:15:00,2025-04-15 17:23:00
SO-2025-002152,1,EXT-RET-45653805,2025-09-08,Sales Order,Allocated,Retail Store,Manual Entry,CUST-000628,William Roberts,,william.roberts628@examplecustomer.com,(208) 373-5961,KEY-APE-X694-MAX-0751,ITM-000751,ApexTech X694-MAX Gaming Keyboard,Keyboard,Gaming Keyboard,ApexTech,EA,2,2,0,0,136.16,272.32,5.00,13.62,8.7500,22.64,0.00,281.34,USD,COD,Visa,Paid,INV-2025-002152,2025-09-10,WH-MIA-01,Z01-A32-R006-S07-B01,Z01,A32,R006,S07,B01,William Roberts,1002 Elm Ln,,Nashville,TN,37201,USA,Old Dominion,Economy,,2025-09-10,,mchen,2025-09-08 07:30:00,2025-09-15 12:05:00
SO-2025-002153,1,EXT-RET-25502143,2025-08-04,Sales Order,New,Retail Store,Amazon,CUST-001031,Anthony Miller 1031,PO-701037,anthony.miller1031@examplecustomer.com,(826) 843-1906,MON-OMN-G295-SL-0736,ITM-000736,OmniLink G295-SL Ultrawide Monitor,Monitor,Ultrawide Monitor,OmniLink,EA,50,5,0,0,551.98,27599.00,0.00,0.00,0.0000,0.00,12.99,27611.99,USD,Net 30,PayPal,Refunded,,,WH-MIA-01,Z11-A18-R037-S01-B04,Z11,A18,R037,S01,B04,Anthony Miller 1031,701 Flagler Ct,,Fort Lauderdale,FL,33356,USA,XPO,Overnight,,2025-08-08,,jmartinez,2025-08-04 17:34:00,2025-08-07 06:21:00
SO-2025-002154,1,EXT-RET-85773260,2025-12-24,Sales Order,Backordered,Retail Store,ERP,CUST-000036,Sofia Scott,PO-425941,sofia.scott36@examplecustomer.com,(317) 800-5723,TV-ZEN-A396-WH-0414,ITM-000414,Zenith Digital A396-WH Smart TV,TV,Smart TV,Zenith Digital,EA,5,0,0,5,1357.37,6786.85,15.00,1018.03,6.0000,346.13,19.99,6134.94,USD,Net 30,Wire,Refunded,INV-2025-002154,2025-12-26,WH-MIA-01,Z07-A11-R077-S06-B04,Z07,A11,R077,S06,B04,Sofia Scott,2518 Lincoln Ave,,Orlando,FL,32839,USA,UPS,2-Day,,2025-12-25,,edi_user,2025-12-24 06:25:00,2026-01-02 20:08:00
SO-2025-002155,1,EXT-RET-17029514,2025-11-07,Sales Order,Shipped,Retail Store,Amazon,CUST-000321,Nancy Silva,PO-145180,nancy.silva321@examplecustomer.com,(397) 531-7520,ACC-NEX-R788-PLUS-0547,ITM-000547,NextCom R788-PLUS Webcam,Accessory,Webcam,NextCom,EA,1,1,1,0,252.60,252.60,0.00,0.00,6.0000,15.16,9.99,277.75,USD,Net 45,Wire,Invoiced,INV-2025-002155,2025-11-10,WH-MIA-01,Z18-A23-R045-S05-B03,Z18,A23,R045,S05,B03,Nancy Silva,8366 Jefferson Ter,,Austin,TX,78727,USA,FedEx,Ground,FE38232588196,2025-11-08,2025-11-14,shopify_api,2025-11-07 21:27:00,2025-11-14 23:11:00
SO-2025-002156,1,EXT-MAR-83922316,2025-01-04,Return Exchange,Delivered,Marketplace,Shopify,CUST-000034,Emily Williams,PO-365933,emily.williams34@examplecustomer.com,(423) 758-6015,COM-TER-X245-WH-0361,ITM-000361,TerraWave X245-WH Desktop PC,Computer,Desktop PC,TerraWave,EA,3,3,3,0,1317.38,3952.14,10.00,395.21,0.0000,0.00,9.99,3566.92,USD,COD,ACH,Pending,INV-2025-002156,2025-01-06,WH-MIA-01,Z14-A38-R003-S07-B02,Z14,A38,R003,S07,B02,Emily Williams,4545 Cedar Rd,,Dallas,TX,75206,USA,Old Dominion,2-Day,OL75916508466,2025-01-07,2025-01-06,system,2025-01-04 01:05:00,2025-01-06 14:07:00
SO-2025-002157,1,EXT-E-C-32476138,2025-01-25,Replacement,Picked,E-commerce,Manual Entry,CUST-000362,David Carter,,david.carter362@examplecustomer.com,(849) 870-3393,ACC-BRI-X585-BK-0438,ITM-000438,BrightView X585-BK USB Hub,Accessory,USB Hub,BrightView,EA,2,2,0,0,411.00,822.00,0.00,0.00,7.0000,57.54,7.99,887.53,USD,Credit Card,PayPal,Pending,INV-2025-002157,2025-01-27,WH-MIA-01,Z16-A12-R049-S01-B02,Z16,A12,R049,S01,B02,David Carter,4832 Brickell Ct,,Miami,FL,33117,USA,UPS,Ground,UP23261102130,2025-01-29,2025-01-30,jmartinez,2025-01-25 01:38:00,2025-01-31 17:25:00
SO-2025-002158,1,EXT-MAR-35088216,2025-05-02,Sales Order,Cancelled,Marketplace,ERP,CUST-001081,Mark Jones 1081,PO-304303,mark.jones1081@examplecustomer.com,(955) 838-7911,ROU-NOV-N586-BK-0512,ITM-000512,NovaVision N586-BK Enterprise Router,Router,Enterprise Router,NovaVision,EA,2,0,0,0,375.20,750.40,0.00,0.00,7.5000,56.28,19.99,826.67,USD,COD,Amex,Voided,,,WH-MIA-01,Z14-A07-R046-S04-B05,Z14,A07,R046,S04,B05,Mark Jones 1081,8330 Pine Ln,,Houston,TX,77046,USA,UPS,Economy,,2025-05-07,,kpatel,2025-05-02 21:52:00,2025-05-04 06:09:00
SO-2025-002159,1,EXT-E-C-21491929,2025-12-10,Sales Order,Shipped,E-commerce,EDI,CUST-000484,Thomas Ramirez,PO-937672,thomas.ramirez484@examplecustomer.com,(942) 335-5180,CAB-SIG-X203-SL-0304,ITM-000304,SignalMax X203-SL DisplayPort Cable,Cable,DisplayPort Cable,SignalMax,EA,5,5,5,0,26.60,133.00,20.00,26.60,8.7500,9.31,9.99,125.70,USD,Net 45,Mastercard,Authorized,INV-2025-002159,2025-12-10,WH-MIA-01,Z15-A35-R048-S05-B04,Z15,A35,R048,S05,B04,Thomas Ramirez,8811 Ocean Ln,,Los Angeles,CA,90096,USA,UPS,Ground,UP51317036995,2025-12-15,2025-12-17,system,2025-12-10 15:49:00,2025-12-19 21:57:00
SO-2025-002160,1,EXT-RET-37689587,2025-02-14,Sales Order,Delivered,Retail Store,Amazon,CUST-000740,Miguel Jackson 740,,miguel.jackson740@examplecustomer.com,(440) 318-5973,TV-NEX-R124-PLUS-0333,ITM-000333,NextCom R124-PLUS LED TV,TV,LED TV,NextCom,EA,5,5,5,0,999.74,4998.70,20.00,999.74,0.0000,0.00,7.99,4006.95,USD,ACH Prepaid,ACH,Authorized,INV-2025-002160,2025-02-16,WH-MIA-01,Z19-A35-R062-S05-B04,Z19,A35,R062,S05,B04,Miguel Jackson 740,2664 Jefferson Ct,,Phoenix,AZ,85050,USA,UPS,Economy,UP78207951979,2025-02-19,2025-02-19,mchen,2025-02-14 19:59:00,2025-02-24 06:39:00
SO-2025-002161,1,EXT-MAR-96147821,2025-12-03,Sales Order,Cancelled,Marketplace,Shopify,CUST-000867,Matthew Hill 867,PO-385984,matthew.hill867@examplecustomer.com,(475) 824-9613,CAB-NEX-A434-WH-0471,ITM-000471,NextCom A434-WH HDMI Cable,Cable,HDMI Cable,NextCom,BOX,24,0,0,0,86.44,2074.56,0.00,0.00,7.0000,145.22,12.99,2232.77,USD,ACH Prepaid,Net Terms,Voided,,,WH-MIA-01,Z03-A30-R093-S02-B04,Z03,A30,R093,S02,B04,Matthew Hill 867,5931 Madison Ct,,Tampa,FL,33660,USA,DHL,Economy,,2025-12-05,,mchen,2025-12-03 17:52:00,2025-12-03 19:56:00
SO-2025-002162,1,EXT-B2B-50279825,2025-03-03,Sales Order,Shipped,B2B,ERP,CUST-000967,Ana Ramirez,,ana.ramirez967@examplecustomer.com,(406) 805-9381,MON-COR-P953-MAX-0007,ITM-000007,CoreByte P953-MAX Ultrawide Monitor,Monitor,Ultrawide Monitor,CoreByte,EA,2,2,2,0,432.14,864.28,20.00,172.86,7.0000,48.40,7.99,747.81,USD,Net 45,PayPal,Paid,INV-2025-002162,2025-03-06,WH-MIA-01,Z09-A11-R095-S08-B05,Z09,A11,R095,S08,B05,Ana Ramirez,6567 Highland St,,Austin,TX,78723,USA,USPS,Standard Freight,US19210517338,2025-03-06,2025-03-04,system,2025-03-03 05:35:00,2025-03-04 03:26:00
SO-2025-002163,1,EXT-B2B-14330918,2025-11-14,Sales Order,Shipped,B2B,Manual Entry,CUST-000609,Brian Anderson,,brian.anderson609@examplecustomer.com,(739) 517-7048,TV-NOV-R340-PRO-0299,ITM-000299,NovaVision R340-PRO LED TV,TV,LED TV,NovaVision,EA,2,2,2,0,1518.08,3036.16,10.00,303.62,8.7500,239.10,99.99,3071.63,USD,Net 15,Amex,Paid,INV-2025-002163,2025-11-17,WH-MIA-01,Z07-A16-R089-S08-B01,Z07,A16,R089,S08,B01,Brian Anderson,9312 Biscayne Rd,,Charlotte,NC,28203,USA,FedEx,Standard Freight,FE71465720960,2025-11-17,2025-11-17,system,2025-11-14 22:35:00,2025-11-23 16:00:00
